,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,label
4382,1.1106090838711558,1.3318272516134675,2.8893909161288445,26,2,1,6,2,0,2,2,0,26596,4.8893909161288445,12,6.442436335484623,2,0,1,3,3,1
4383,3.450619656729758,3.0987606865404844,2.351858970189274,32,1,1,7,2,1,1,6,1,71237,3.1975213730809684,17,5.746901716351211,4,0,3,2,3,1
4384,1.0,3.0,3.0,30,2,2,2,3,1,2,0,1,40000,4.0,12,7.0,5,0,1,2,3,1
4385,1.3170804397188223,1.2113869598125482,2.788613040187452,34,1,1,4,3,0,1,5,0,25302,1.0,13,1.6341608794376445,1,0,0,1,3,1
4386,3.976550542000263,3.976550542000263,3.0,19,1,1,7,3,1,2,7,2,34640,1.0,19,1.9765505420002627,1,0,1,2,3,1
4387,1.4432730874436182,3.556726912556382,3.443273087443618,36,1,1,4,3,0,2,2,0,67430,7.0,17,18.34036147533829,13,9,5,2,3,1
4388,4.0,1.095661640788211,3.0,34,2,1,6,3,1,3,8,2,61201,0.04783082039410547,20,8.617353436847157,7,3,6,2,3,1
4389,2.0,1.0,4.0,30,1,1,9,3,1,2,0,1,68250,1.0,14,1.0,1,0,0,3,3,1
4390,1.0,2.0,3.0,28,2,2,2,4,1,3,6,2,20750,7.0,18,10.0,7,3,7,2,3,1
4391,4.0,1.0,1.0,37,2,1,24,3,1,1,2,2,137580,1.0,11,10.0,10,0,8,3,3,1
4392,1.0,3.0,2.0,26,2,2,4,3,1,2,3,2,24040,1.0,12,1.0,1,0,1,3,3,1
4393,1.105367533952806,1.894632466047194,3.1053675339528057,26,1,1,4,3,1,2,5,0,68509,1.894632466047194,11,4.578529864188776,2,0,1,2,3,1
4394,3.0,2.0,2.0,44,1,2,10,4,1,1,6,0,28440,1.0,12,6.0,5,2,3,4,3,1
4395,1.982841421104843,2.982841421104843,3.5085792894475785,32,0,2,1,2,0,2,2,2,97699,1.0,19,4.931365684419372,4,1,3,3,3,1
4396,4.0,3.0,3.0,50,1,1,1,4,1,2,6,2,159920,3.0,14,5.0,0,0,0,3,3,1
4397,2.0,1.0,3.0,34,1,2,17,1,1,1,5,0,20010,9.0,22,11.0,3,0,2,4,4,1
4398,4.0,3.0,2.0,36,2,2,7,2,1,4,2,1,144110,0.0,18,2.0,1,0,0,4,3,1
4399,1.0877501269879897,1.0585000846586596,2.0,33,2,1,9,2,0,1,6,1,43014,2.0585000846586596,13,11.02925004232933,0,0,0,1,3,1
4400,1.0,3.8846307793463857,3.942315389673193,28,1,1,8,3,1,2,7,0,29948,8.538523117385543,24,3.8269461690195783,1,1,1,3,3,1
4401,3.5676853535353477,2.0,2.783842676767674,29,1,0,2,1,0,2,5,1,65708,0.8646292929293047,15,9.458517171717219,4,0,3,2,3,1
4402,2.935475919229329,1.6451586397431095,2.290317279486219,28,2,1,16,2,0,1,3,2,35981,1.7096827205137808,17,4.193572242312014,2,0,1,3,3,1
4403,2.0,4.0,2.0,19,2,1,8,2,1,2,7,2,159720,1.0,21,1.0,1,1,0,3,4,1
4404,1.0,1.0,2.0,33,2,1,10,3,1,1,7,2,43020,2.0,13,11.0,0,0,0,1,3,1
4405,4.0,2.6610689128096796,3.0,32,2,0,24,2,0,4,3,2,55611,1.6778621743806403,19,2.186258805166121,1,0,0,1,3,1
4406,3.8625743349634645,2.8625743349634645,3.0,24,1,2,6,1,0,1,3,0,20065,1.549702660146142,12,1.6871283251826776,1,0,0,2,3,1
4407,2.0,2.0,2.0,41,2,1,18,4,1,5,2,2,53470,1.0,24,4.0,4,0,2,3,4,1
4408,2.1652353269185376,1.0,2.917382336540731,26,0,1,19,1,0,1,4,1,135228,7.669529346162925,17,7.330470653837075,2,1,2,2,3,1
4409,3.0,2.9706848268529766,3.0293151731470234,29,1,1,12,2,0,1,6,1,41928,0.48534241342648843,18,3.573287932867558,3,0,2,1,3,1
4410,1.0,1.8989008240062355,2.8989008240062355,43,2,0,11,3,1,1,2,2,43055,2.0,11,24.48351236009353,21,0,9,2,3,1
4411,1.0,4.0,2.0,28,2,1,9,4,1,1,7,1,56730,5.0,14,5.0,3,2,2,2,3,1
4412,3.22784241754311,3.3164727473706703,2.22784241754311,33,2,1,9,4,0,1,7,0,171697,4.77215758245689,15,9.189793845603539,3,0,2,2,3,1
4413,4.0,1.048018300802415,3.0,30,2,0,10,3,0,2,5,2,55619,4.90396339839517,13,7.831935947191547,4,0,3,1,3,1
4414,3.6673503980464286,2.6652992039071433,2.6673503980464286,57,2,0,21,3,0,2,5,2,43176,6.002051194139285,15,30.685811145299994,23,11,6,3,3,1
4415,2.0,2.989572300602597,3.0,46,1,1,3,2,1,1,4,2,27741,3.968716901807791,13,7.9270061042181785,4,1,2,3,3,1
4416,1.510826969370439,1.7445865153147806,2.0,40,0,1,1,1,1,1,5,1,57653,1.0,12,7.701278637833024,7,6,6,2,3,1
4417,3.2178601002402503,1.7392867000800836,2.478573400160167,26,2,1,16,2,0,1,2,2,35930,1.521426599839833,18,3.3464196992792488,1,0,0,3,3,1
4418,1.0,4.0,3.0,52,2,1,5,4,0,4,1,1,14200,1.0,13,33.0,32,6,9,4,3,1
4419,4.0,1.0,3.0,29,2,0,3,5,1,1,7,2,27230,6.0,11,3.0,0,0,0,2,3,1
4420,3.4782552945759235,1.9565105891518475,3.0,22,2,0,3,3,0,3,4,1,49684,1.0,13,2.913021178303695,2,0,0,3,3,1
4421,1.8958145973718818,1.1041854026281182,3.895814597371882,29,1,1,8,3,1,2,0,0,68280,1.1041854026281182,13,1.4167416105124722,1,0,0,2,3,1
4422,1.0,2.322215503444628,1.3222155034446283,38,2,2,11,3,0,2,3,1,44969,5.966646510333885,12,12.422275972442973,1,0,0,3,3,1
4423,1.0,3.0,1.0,37,2,2,10,4,0,3,1,1,30720,5.0,14,17.0,14,11,7,2,3,1
4424,1.0,3.0,2.0,36,2,1,7,2,0,1,6,0,56600,7.0,12,9.0,1,0,0,3,3,1
4425,2.227913269428634,2.886043365285683,2.772086730571366,28,2,0,28,4,0,1,7,0,28860,2.772086730571366,13,8.974390287571145,6,6,6,3,3,1
4426,2.97203100595508,2.45804650893262,2.0,28,0,1,16,3,0,2,2,2,52292,1.0,17,5.625860473202141,5,1,4,2,3,1
4427,1.0,4.0,2.0,28,2,1,9,4,1,1,7,1,56730,5.0,14,5.0,3,2,2,2,3,1
4428,3.0415362836684254,1.0,2.4792318581657873,30,0,1,11,1,0,1,4,1,135114,5.916927432663149,20,9.08307256733685,4,0,4,3,3,1
4429,3.0,2.0,3.0,31,1,2,2,3,1,2,7,2,25720,1.0,13,10.0,10,4,7,3,3,1
4430,3.1566384369738083,3.6867231260523834,1.469915310921425,32,1,1,9,3,1,1,6,1,71343,4.373446252104767,19,7.2168078151309585,4,0,3,2,3,1
4431,4.0,3.0,3.0,48,1,2,10,2,1,1,0,1,63470,2.0,12,19.0,9,7,7,1,3,1
4432,3.778384075640386,3.0,1.221615924359614,53,2,1,10,3,0,2,7,1,40766,7.445960189100965,23,12.89192037820193,9,8,7,2,4,1
4433,2.1970631513687313,3.1970631513687313,3.5985315756843654,42,2,1,14,2,0,2,2,1,89277,3.007342121578172,13,9.401468424315635,5,4,4,3,3,1
4434,3.0950116989923044,3.0950116989923044,3.0950116989923044,25,2,1,11,1,0,2,5,1,82399,1.0,12,6.095011698992304,6,0,3,2,3,1
4435,1.0,2.0,3.0,28,2,2,2,4,1,3,6,2,20750,7.0,18,10.0,7,3,7,2,3,1
4436,1.899816119083688,4.0,3.0,54,2,0,9,2,0,3,5,1,25590,0.550091940458156,22,18.047333726713475,17,1,4,3,4,1
4437,1.777305597259694,2.7773055972596943,3.388652798629847,38,2,1,18,2,0,2,3,1,88910,4.056736006850764,13,9.611347201370153,3,2,2,3,3,1
4438,1.327367602930603,2.672632397069397,3.672632397069397,30,1,1,2,3,1,1,5,1,22758,2.5089485956040956,19,7.782624624910126,5,2,3,2,3,1
4439,3.0,4.0,2.2737913075141067,31,1,1,10,3,0,1,2,0,22138,4.631043462429467,13,8.737913075141066,7,1,3,3,3,1
4440,1.928317532848577,3.0,3.0,48,1,1,4,2,0,2,2,0,168051,6.641587664242885,14,11.856635065697153,5,0,0,2,3,1
4441,3.0,1.6480354488272893,3.0,29,2,1,3,2,0,3,4,1,45586,1.0,16,2.620088622068223,1,0,0,1,3,1
4442,2.007904322640227,2.51185648396034,1.992095677359773,29,1,1,7,3,0,1,3,2,24160,1.0,16,5.464430548118979,5,4,3,1,3,1
4443,4.0,3.0,2.0,31,2,1,15,2,1,2,7,1,49600,1.0,15,10.0,10,6,7,2,3,1
4444,2.0075845995105297,1.0151691990210596,2.0075845995105297,24,1,1,2,3,1,2,6,1,76540,2.053092196573709,16,4.015169199021059,0,0,0,2,3,1
4445,2.0,3.0,3.0,41,2,2,20,4,1,2,7,1,102090,1.0,13,23.0,22,15,8,3,3,1
4446,2.0,1.0,2.0,28,0,1,19,4,0,4,2,2,52380,1.0,17,10.0,10,1,9,2,3,1
4447,4.0,3.0,3.0,48,1,2,10,2,1,1,0,1,63470,2.0,12,19.0,9,7,7,1,3,1
4448,3.4831367594163636,3.258431620291818,2.741568379708182,41,1,1,2,3,1,2,6,2,159868,2.4831367594163636,15,3.9662735188327276,0,0,0,3,3,1
4449,2.0,1.0,3.0,44,2,1,18,4,0,2,7,1,21190,9.0,15,24.0,20,3,6,3,3,1
4450,3.0,3.0,3.0,28,2,1,1,4,1,5,5,2,100960,5.0,13,6.0,4,0,3,3,3,1
4451,4.0,1.0,3.0,29,2,0,3,5,1,1,7,2,27230,6.0,11,3.0,0,0,0,2,3,1
4452,2.0,2.0,2.0,40,0,1,2,4,1,1,1,2,65450,4.0,15,22.0,1,0,0,3,3,1
4453,2.0,1.0,3.0,26,0,1,21,1,0,1,4,2,135250,8.0,17,7.0,2,2,2,2,3,1
4454,2.32656032346679,2.88437354897786,3.5578132255110697,19,0,2,2,2,0,2,0,2,98682,1.0,19,1.0,1,0,0,3,3,1
4455,3.0,1.0,3.0,36,2,1,1,3,1,1,5,2,54852,5.916432410948195,13,11.444756785402408,7,2,4,3,3,1
4456,3.0,2.8922835860039475,3.0,42,2,0,5,2,0,3,6,1,45580,1.0,13,5.730708965009869,5,0,1,1,3,1
4457,1.640119665041967,3.0,2.3200598325209834,43,2,1,5,2,0,3,6,2,45335,5.759581172353116,14,6.679940167479017,4,0,2,2,3,1
4458,3.2595620077402083,1.0,1.4936253281731944,36,1,1,2,3,1,2,5,1,47863,3.7404379922597917,14,12.778686023220626,4,1,0,3,3,1
4459,2.0,4.0,2.0,30,2,2,12,4,0,2,7,2,49500,1.0,12,1.0,1,0,0,3,3,1
4460,1.9208875590089898,2.3813313385134847,1.9208875590089898,27,1,1,3,2,0,1,5,2,109330,3.6977811024775256,14,6.395562204955051,5,0,3,3,3,1
4461,3.1838415301922294,3.0,2.7279471767307433,36,2,1,3,2,0,1,6,1,56505,6.272052823269257,17,7.5441056465385135,0,0,0,3,3,1
4462,3.0,3.0,3.0,42,1,1,10,1,0,1,7,0,50100,6.0,21,7.0,2,2,2,3,4,1
4463,3.370596032231747,2.6852980161158735,3.0,39,0,1,9,2,0,2,4,1,33024,8.314701983884127,21,6.3147019838841265,4,1,2,1,3,1
4464,1.0,1.0,1.0,40,2,2,16,4,1,1,5,2,36330,3.0,16,10.0,4,0,3,3,3,1
4465,1.0348702578730036,3.0,1.069740515746007,36,1,2,9,3,0,2,1,1,30714,4.860518968507986,14,16.442075874031943,13,10,6,2,3,1
4466,2.5348176098051813,3.4883941300649397,3.4883941300649397,52,2,1,13,1,0,2,5,1,59682,4.0,12,17.256276731363734,3,1,1,1,3,1
4467,3.6986477845802455,3.5479716768703677,2.0,28,0,1,13,2,0,1,2,2,52227,1.0,17,2.3560849693888963,2,1,1,2,3,1
4468,3.0,3.0,2.0,31,1,2,10,3,0,1,5,1,53040,1.0,17,2.0,2,2,2,4,3,1
4469,1.826832898590523,2.5865835507047388,3.0,45,2,1,7,3,0,1,5,1,49033,2.2402493478857846,14,4.653665797181046,3,0,2,2,3,1
4470,1.7254449667703877,3.5163700221530747,3.758185011076537,44,2,1,15,1,1,1,3,0,59812,3.5163700221530747,11,23.40551521045421,6,3,2,2,3,1
4471,3.0,4.0,3.0,46,2,2,1,2,0,2,6,2,97140,1.0,22,9.0,9,4,7,3,4,1
4472,1.0,2.0,3.0,24,2,1,27,2,1,1,6,2,104220,1.0,17,6.0,5,1,4,2,3,1
4473,1.894069287441507,1.0,2.894069287441507,37,2,1,2,3,1,1,4,0,33809,5.105930712558493,19,15.894069287441507,2,2,2,3,3,1
4474,4.0,2.696861256824653,2.696861256824653,28,2,1,5,4,0,1,5,2,137681,1.0,16,8.303138743175348,8,5,7,3,3,1
4475,3.9062430793544434,1.0,2.0937569206455566,26,1,1,16,2,1,2,2,2,26111,5.43745847612666,19,5.812486158708887,3,1,2,3,3,1
4476,3.57717278328755,2.8456544334249,2.7315183498626503,31,1,1,6,2,1,1,6,1,71192,2.6913088668497998,16,5.11413608356225,3,1,2,2,3,1
4477,4.0,1.0,1.0,29,2,1,6,3,1,1,7,1,22440,1.0,12,11.0,11,3,10,1,3,1
4478,2.1323989754904566,2.6985984632356845,2.1323989754904566,26,1,1,2,1,0,1,4,2,109328,3.169002561273859,13,5.338005122547718,4,0,3,3,3,1
4479,1.0,1.0,2.160848173957746,51,1,1,18,3,1,1,5,1,34258,5.356607304169016,14,13.391518260422538,1,1,1,3,3,1
4480,1.0,4.0,3.0,44,2,1,21,4,0,2,2,1,62720,1.0,19,10.0,10,0,5,3,3,1
4481,3.6235044337314197,3.0,1.3764955662685803,51,2,1,10,3,0,2,7,1,40757,7.058761084328549,23,12.117522168657098,8,7,6,2,4,1
4482,3.74171206151293,3.0,3.0,24,1,1,10,2,0,1,4,1,20113,1.0,14,2.8080155694094895,2,0,1,2,3,1
4483,1.0,3.1185492203249785,2.0,35,2,1,7,2,0,1,6,0,56615,6.762901559350043,12,8.525803118700086,1,0,0,2,3,1
4484,3.1662937082533964,2.5558041944977354,3.7220979027511323,31,1,1,2,1,1,1,7,1,71012,1.0,14,4.945314680742075,4,1,3,3,3,1
4485,1.3879077345355497,2.806046132732225,3.0,47,2,1,10,3,0,1,5,1,49015,1.5818616018033245,12,3.7758154690710994,3,0,2,2,3,1
4486,2.2403670281161228,2.0,2.1201835140580614,38,0,0,2,3,0,1,1,1,65489,3.519265943767755,15,20.077063775071018,1,0,0,2,3,1
4487,2.972680938334069,2.0,2.972680938334069,40,1,1,16,3,0,2,6,1,44261,4.342439687221977,13,10.945361876668137,7,1,4,3,3,1
4488,4.0,2.0,4.0,19,2,1,15,3,1,2,6,2,160640,1.0,15,1.0,1,0,0,3,3,1
4489,1.0,3.0,3.257651949427491,36,1,1,12,3,0,2,3,1,192111,4.545911696564945,17,10.576519494274908,5,0,4,3,3,1
4490,4.0,3.184881615519632,1.184881615519632,39,1,1,1,2,1,2,6,0,103453,2.630236768960736,13,15.672130920646621,1,0,0,2,3,1
4491,2.844934721023397,2.0,1.7700435193177353,27,2,0,20,3,1,3,4,1,28929,2.155065278976603,16,2.5400870386354706,1,0,0,3,3,1
4492,4.0,3.0,3.0,23,2,0,6,3,0,3,2,2,49690,1.0,12,5.0,5,1,2,3,3,1
4493,2.7505198088853327,1.0,2.6247400955573337,29,0,1,13,1,0,1,4,1,135152,6.498960382229335,19,8.501039617770665,3,1,3,2,3,1
4494,1.0,3.0,3.0,31,2,0,9,4,1,2,2,1,168850,2.0,14,10.0,1,0,0,3,3,1
4495,4.0,3.0,2.0,19,2,1,5,2,1,1,3,2,53320,1.0,23,0.0,0,0,0,3,4,1
4496,3.0,2.3039044177384564,3.6960955822615436,30,1,1,10,1,0,1,6,1,41902,0.1519522088692281,21,5.24023895565386,4,0,3,1,3,1
4497,3.1600360197178174,1.4801080591534523,2.8399639802821826,29,1,0,1,3,1,2,6,2,28743,1.0,11,2.440324177460357,2,1,1,3,3,1
4498,4.0,1.0,1.0,37,2,1,24,3,1,1,2,2,137580,1.0,11,10.0,10,0,8,3,3,1
4499,1.0220632285249316,2.0,2.9779367714750684,28,2,2,2,3,1,3,5,1,20749,6.933810314425205,17,9.944841928687671,6,2,6,2,3,1
4500,2.4990909689377765,2.4990909689377765,1.0,45,0,1,3,3,0,2,7,0,196117,6.7495454844688885,12,19.990909689377766,17,10,7,3,3,1
4501,3.5173527802220095,1.0,2.2413236098889953,32,0,1,6,1,0,1,4,1,135052,4.965294439555981,21,10.034705560444019,5,0,5,3,3,1
4502,2.3567576457102835,3.3216211771448583,2.3216211771448583,37,2,0,7,1,0,2,7,2,25603,1.0,21,2.9648635314345744,2,1,1,3,4,1
4503,2.7562646578914527,3.7562646578914527,3.0,27,1,1,1,1,0,1,4,1,109200,1.4874706842170948,11,2.7061473947598316,1,0,0,3,3,1
4504,4.0,1.0,3.0,29,2,0,3,5,1,1,7,2,27230,6.0,11,3.0,0,0,0,2,3,1
4505,4.0,3.0593618917964287,3.0593618917964287,37,1,0,4,3,0,1,4,0,36809,2.0593618917964287,13,14.767128513083929,5,3,3,3,3,1
4506,1.497949786511553,2.502050213488447,1.497949786511553,30,1,1,19,2,0,4,4,2,53419,1.0,18,2.995899573023106,2,1,2,3,3,1
4507,2.0,1.0,3.0,32,1,1,10,3,0,2,4,2,165980,1.0,13,10.0,10,6,7,3,3,1
4508,3.3853758830473617,3.2292482339052766,2.3853758830473617,56,2,0,19,3,0,3,4,2,43182,5.1561276491420855,13,22.79052472532613,17,9,4,3,3,1
4509,3.0,4.0,4.0,49,2,2,7,2,0,2,0,1,89980,1.0,14,9.0,9,7,7,4,3,1
4510,1.0,3.0,3.0,24,1,1,2,3,1,2,6,1,39190,1.0,21,6.0,6,1,2,3,4,1
4511,2.0,2.0,3.0,30,1,1,8,4,1,1,7,2,191440,0.0,11,4.0,3,1,2,3,3,1
4512,4.0,1.0,3.0,20,2,1,2,2,0,2,6,2,63970,1.0,17,1.0,1,0,0,3,3,1
4513,2.6630420045004923,2.3260840090009847,3.0,37,2,1,10,2,0,1,2,1,85724,2.0,17,8.0,5,1,1,1,3,1
4514,2.9981201164750892,3.994360349425268,3.0018798835249108,29,1,1,3,2,0,2,1,1,68110,0.0018798835249106416,14,8.984960931800714,7,6,6,3,3,1
4515,3.17837258430733,2.6432548313853403,3.0,24,0,1,10,2,0,1,3,1,37684,4.286509662770681,12,4.17837258430733,2,1,1,3,3,1
4516,4.0,4.0,2.0,32,2,1,5,3,1,1,0,1,34770,1.0,11,14.0,14,9,8,4,3,1
4517,2.666229764290258,4.0,3.0,53,2,0,15,2,0,2,3,1,25590,0.16688511785487092,24,29.16033158220874,28,1,7,3,4,1
4518,1.1813192799255052,3.0,1.3626385598510105,35,1,2,8,3,0,2,1,1,30692,4.274722880297979,14,14.098891521191916,11,9,5,2,3,1
4519,3.387673594750394,3.0,2.387673594750394,24,2,1,8,3,0,1,7,1,94758,1.0,12,5.101388758003154,5,0,1,1,3,1
4520,2.597672875313444,2.0,2.597672875313444,39,1,1,2,2,1,2,4,2,25748,4.218616997492448,15,10.0,9,5,7,3,3,1
4521,1.0,2.7485249412204755,3.0,32,2,1,9,3,0,2,5,1,26956,1.0,15,1.8742624706102378,1,1,1,3,3,1
4522,2.0,1.0,3.0,32,1,1,10,3,0,2,4,2,165980,1.0,13,10.0,10,6,7,3,3,1
4523,1.7234047656122864,1.8297857031631413,2.553190468775427,22,1,1,3,3,1,1,6,2,76512,1.7234047656122864,16,3.1702142968368587,0,0,0,2,3,1
4524,1.2082747158405749,1.3124120737608624,1.2082747158405749,28,1,1,4,2,0,1,5,2,109337,5.479313210398563,16,9.958626420797126,8,0,6,3,3,1
4525,1.4508775109273877,2.5491224890726123,3.5491224890726123,31,1,1,2,3,1,1,5,1,22764,2.3236837336089184,19,8.832458842882795,7,3,4,2,3,1
4526,3.297056559021323,3.10883032293603,2.297056559021323,29,2,1,5,1,0,1,4,1,21764,0.7029434409786768,18,3.4058868819573536,3,0,0,3,3,1
4527,3.0,3.0,2.0,29,2,1,2,3,1,1,7,2,49780,0.0,13,7.0,6,1,5,2,3,1
4528,4.0,1.0,1.0,29,2,1,6,3,1,1,7,1,22440,1.0,12,11.0,11,3,10,1,3,1
4529,4.0,1.0,3.0,29,2,0,3,5,1,1,7,2,27230,6.0,11,3.0,0,0,0,2,3,1
4530,2.795708711895038,2.795708711895038,3.397854355947519,32,2,1,2,3,1,3,6,1,36838,1.795708711895038,13,8.763524051107822,1,1,1,3,3,1
4531,4.0,3.0,1.0,32,2,2,23,1,1,3,0,2,24680,0.0,11,4.0,3,1,2,3,3,1
4532,1.6778919957708145,1.3221080042291855,3.0,27,1,1,3,3,0,3,6,1,179082,1.0,12,7.745243970395702,7,4,5,2,3,1
4533,1.0,2.0,1.0,37,2,2,15,3,1,2,2,1,44850,5.0,11,15.0,1,0,0,4,3,1
4534,4.0,2.702000527701513,2.8510002638507563,20,1,1,1,3,0,4,7,1,61645,1.0,11,1.0,1,1,0,2,3,1
4535,1.9137530550158401,3.3908312966561063,3.695415648328053,44,2,1,14,1,1,1,3,0,59815,3.3908312966561063,11,22.21289731823301,6,3,2,2,3,1
4536,2.0,2.0,3.0,18,1,1,2,3,1,1,7,2,34680,1.0,18,0.0,0,0,0,4,3,1
4537,3.9819691904461454,2.036061619107709,3.9459075713384357,31,1,1,3,1,1,1,6,1,71046,1.0721232382154189,14,3.090154047769274,3,1,2,2,3,1
4538,3.2098419948564096,3.580316010287181,1.6295259845692283,32,1,1,9,3,1,1,6,1,71324,4.160632020574362,19,6.950790025717953,4,0,3,2,3,1
4539,2.3497386646677696,1.5246079970016542,2.0,28,0,1,17,3,0,3,2,2,52348,1.0,17,8.426176008995036,8,1,7,2,3,1
4540,3.0,1.0,2.0,42,1,2,2,4,1,1,2,2,22850,0.0,16,22.0,21,13,14,1,3,1
4541,3.0,1.3734625961441735,2.746925192288347,28,1,1,7,3,1,2,3,1,17373,6.253074807711653,13,7.253074807711653,0,0,0,2,3,1
4542,4.0,1.2447535146503559,1.2447535146503559,35,2,1,21,3,0,1,2,2,137594,1.0,11,9.755246485349645,9,0,7,3,3,1
4543,1.2644943935124624,1.7355056064875376,3.0,23,1,1,6,3,0,3,4,1,178879,1.0,12,4.851460754587237,4,2,3,2,3,1
4544,4.0,3.0,2.0,36,2,2,7,2,1,4,2,1,144110,0.0,18,2.0,1,0,0,4,3,1
4545,3.0,2.0,4.0,31,1,1,10,1,0,1,6,2,41890,0.0,23,6.0,5,1,4,2,4,1
4546,1.0,1.0,4.0,39,0,1,2,4,1,2,4,2,43810,2.0,15,11.0,1,0,0,2,3,1
4547,3.801366915819519,3.0,2.801366915819519,24,2,0,5,3,0,2,2,2,49707,0.801366915819519,12,5.397266168360962,5,1,2,2,3,1
4548,3.2334114760283565,3.2334114760283565,3.2334114760283565,25,2,1,13,1,0,2,5,1,82442,1.0,12,6.2334114760283565,6,1,3,2,3,1
4549,2.467231660084625,1.7336158300423126,2.2663841699576874,40,1,1,9,3,1,1,5,0,28463,1.7991525098730627,12,5.467231660084625,4,2,2,3,3,1
4550,4.0,2.4011129790162267,2.4011129790162267,29,2,1,8,4,0,1,4,2,137664,1.0,15,8.598887020983774,8,4,7,3,3,1
4551,2.0,1.0,3.0,32,1,1,10,3,0,2,4,2,165980,1.0,13,10.0,10,6,7,3,3,1
4552,3.2751065289404595,2.2751065289404595,3.0,27,1,2,9,1,0,1,3,0,20048,3.899573884238162,15,4.6244673552977025,1,0,0,2,3,1
4553,1.0,3.0,3.0,33,1,2,2,3,1,1,1,0,40005,5.007667231773561,11,12.038336158867805,2,0,0,2,3,1
4554,1.0,1.0,1.0,41,0,1,12,3,1,2,8,0,195660,6.0,16,5.0,1,0,0,4,3,1
4555,2.3718225420997276,1.3140887289501362,2.0,29,1,1,1,3,1,1,3,1,57709,1.0,15,3.826798560551227,3,3,2,2,3,1
4556,2.0,4.0,2.0,19,2,1,8,2,1,2,7,2,159720,1.0,21,1.0,1,1,0,3,4,1
4557,3.0,1.7472195877420376,2.2527804122579624,42,1,1,12,3,1,1,4,0,28419,0.7472195877420377,14,6.0,5,1,3,3,3,1
4558,1.7399863866856118,3.2600136133143884,3.7399863866856116,34,1,1,7,3,0,3,3,0,67350,7.0,19,16.56008167988633,9,8,6,2,3,1
4559,2.0,3.0,3.0,29,2,1,29,4,0,1,8,0,28860,3.0,13,10.0,7,7,7,3,3,1
4560,3.0,1.6088091027247065,2.2029363675749023,52,1,2,1,3,1,2,6,1,10333,7.405872735149805,14,25.31778170790274,8,3,7,3,3,1
4561,4.0,3.4344500350785596,1.4344500350785596,34,1,1,1,2,1,2,6,0,103621,2.1310999298428808,13,11.179899368585927,1,0,0,2,3,1
4562,1.0,3.0,3.0,30,1,2,2,3,1,1,0,0,40000,4.040706569932233,11,7.2035328496611655,4,0,0,2,3,1
4563,4.0,2.0,3.0,26,2,0,2,1,0,3,7,1,65780,0.0,15,6.0,5,1,4,2,3,1
4564,2.400503918889042,2.0,1.599496081110958,32,2,2,17,3,1,3,1,0,20714,2.7984882433328737,14,6.498740202777395,4,0,3,2,3,1
4565,4.0,3.0,1.0,56,2,2,10,4,1,2,7,1,40780,8.0,24,14.0,10,9,8,3,4,1
4566,2.759437276566121,2.240562723433879,1.827041815622586,36,2,1,7,4,0,3,2,0,66778,7.0,16,8.0,2,1,2,3,3,1
4567,4.0,4.0,3.0,20,1,2,8,3,1,3,7,2,34640,1.0,20,2.0,2,0,2,2,4,1
4568,3.0,3.0,1.0,47,1,1,1,3,0,2,7,1,196270,7.0,11,25.0,23,14,10,3,3,1
4569,3.565163879702676,1.434836120297324,2.434836120297324,31,1,1,4,1,0,1,3,1,132796,3.130327759405352,20,9.478073578959366,6,0,5,3,3,1
4570,2.88772779316758,2.88772779316758,3.0,19,1,1,1,4,0,1,6,2,23353,1.11227220683242,14,1.1227220683242,0,0,0,2,3,1
4571,3.0,4.0,3.0,29,1,2,3,2,0,2,2,2,68110,0.0,15,9.0,8,7,7,3,3,1
4572,2.4510826598514655,2.7744586700742673,3.2255413299257327,49,1,1,5,2,1,3,7,1,44235,3.2255413299257327,13,16.872293350371336,5,1,3,2,3,1
4573,2.2461716705272563,4.0,3.0,54,2,0,12,2,0,3,4,1,25590,0.37691416473637196,23,23.069489222645213,22,1,5,3,4,1
4574,3.0,4.0,2.0,30,1,1,10,3,0,1,1,0,22070,6.0,14,6.0,4,1,2,3,3,1
4575,3.5190939992469303,2.442718002259209,1.9618120015061393,32,2,1,7,3,1,1,7,1,22382,1.0,12,13.404530003765348,13,3,8,1,3,1
4576,2.0,2.0,3.0,56,2,1,15,3,1,2,2,1,33120,9.0,19,7.0,5,4,3,1,3,1
4577,4.0,1.1252934115682711,1.1252934115682711,36,2,1,22,3,0,1,2,2,137587,1.0,11,9.874706588431728,9,0,7,3,3,1
4578,2.0,1.8819429770079261,2.412038015328049,43,2,1,14,3,0,1,6,1,21131,8.706019007664025,14,19.29630412262439,15,2,5,3,3,1
4579,3.0,1.3688293540432936,4.0,23,1,1,10,1,0,1,2,2,41877,0.0,22,2.8441467702164682,1,0,1,2,4,1
4580,1.0,1.0,3.0,33,1,1,15,4,0,1,2,2,24060,1.0,11,10.0,10,9,7,3,3,1
4581,2.8078266605207496,1.0,4.0,20,1,1,9,2,0,2,0,2,41832,0.6726066881773773,21,1.8647800276566286,0,0,0,2,3,1
